text,label,label_id,dialect,sarcasm,text_clean
بل إن الله تعالى أقسم بها حين قال (وليالٍ عشر)، وهذا وحده يكفيها شرفاً وفضلاً، فإن العظيم لا يقسم إلا بعظيم فلا يفوتكم الأجر العظيم,neutral,2,4,0,بل ان الله تعالا اقسم بها حين قال وليال عشر ، وهذا وحده يكفيها شرفا وفضلا، فان العظيم لا يقسم الا بعظيم فلا يفوتكم الاجر العظيم
شبكة #تدمر الاخبارية ||تعرضت صفحة الشبكة على فيسبوك لبلاغات كثيرة مما اضطرنا لتوقيفها عدة ساعات وحل بعض مشاكلهاوسنتابع اخبارنا على #تويتر,negative,1,4,0,شبكه تدمر الاخباريه تعرضت صفحه الشبكه علا فيسبوك لبلاغات كثيره مما اضطرنا لتوقيفها عده ساعات وحل بعض مشاكلهاوسنتابع اخبارنا علا تويتر
كما تهمنا #مصر تعنينا #دمشق وكما تُشقينا #غزة تقتلنا #بغداد وكما نحب #اليمن نخشى على #ليبيا أما #قطر فهي سيدة النهوض و…,negative,1,4,0,كما تهمنا مصر تعنينا دمشق وكما تشقينا غزه تقتلنا بغداد وكما نحب اليمن نخشا علا ليبيا اما قطر فهي سيده النهوض و
سبوتنيك: الأسد: الحوار مع الجماعات المسلحة في سوريا ممكن: قال الرئيس السوري بشار الأسد في مقابلة له مع فصلية ... https://t.co/SNX4CTTTts,negative,1,4,0,سبوتنيك الاسد الحوار مع الجماعات المسلحه في سوريا ممكن قال الرئيس السوري بشار الاسد في مقابله له مع فصليه
"#السيسي يلوم ""الخطاب الديني غير المرتبط بالعصر"" على ما لحق من ضرر بقطاع السياحة في #مصر #مرسي #الاخوان #السعودية #الامارا…",negative,1,4,0,السيسي يلوم الخطاب الديني غير المرتبط بالعصر علا ما لحق من ضرر بقطاع السياحه في مصر مرسي الاخوان السعوديه الامارا
دول بقا المغضوب عليهم والضالين بتفسير الشيخ الشعراوى رحمه الله . رغم أنف المتأسلمين#ستبقى_حلب https://t.co/QjdTw42iDt,positive,0,0,0,دول بقا المغضوب عليهم والضالين بتفسير الشيخ الشعراوا رحمه الله رغم انف المتاسلمينستبقا حلب
@Abdulla_Ali991 @Roudaalraesi أعوذ بالله ولا  جستن بيبر 😂,positive,0,0,0,اعوذ بالله ولا جستن بيبر
شاهد.. مجندات بجيش #الأسد: يستغلونا #جنسيا ويجبروننا على هذا الأمر#سوريا #بشار_الأسدhttps://t.co/osTYr9EAFU https://t.co/1qOz6WsDk1,positive,0,4,0,شاهد مجندات بجيش الاسد يستغلونا جنسيا ويجبروننا علا هذا الامرسوريا بشار الاسد
مين أسرع روجر ولا فيدرر؟؟ https://t.co/JcwqeOiFoD,negative,1,4,0,مين اسرع روجر ولا فيدرر؟؟
كنائس #الناصرة ترفع الأذان ردا على قانون منعه (فيديو)https://t.co/99DG1vmUWb#الغد #الاحتلال #فلسطين #رفع_الاذان https://t.co/36KmCmde3k,negative,1,4,0,كنائس الناصره ترفع الاذان ردا علا قانون منعه فيديو الاحتلال فلسطين رفع الاذان
الرائع توفيق المنجد - مقطع من قصة المولد النبوي الشريف - كل عام وانتم بخير - YouTube https://t.co/DN5KAlJUko,neutral,2,4,0,الرائع توفيق المنجد مقطع من قصه المولد النبوي الشريف كل عام وانتم بخير
بالفيديو والصور.. ميريام فارس تحيي حفل زفاف ابنة حاكم دبي https://t.co/KGFBVirSld https://t.co/AjSSz964oX,negative,1,4,0,بالفيديو والصور ميريام فارس تحيي حفل زفاف ابنه حاكم دبي
إذا فتحت أي أغنية أجنبية عاليوتيوب وشغلت الأوتو بلاي حينتهي بك المطاف لأغاني جستن بيبر لامحالة.#مغص,positive,0,1,1,اذا فتحت اي اغنيه اجنبيه عاليوتيوب وشغلت الاوتو بلاي حينتهي بك المطاف لاغاني جستن بيبر لامحاله مغص
@NawalElZoghbi #نوال_الزغبيﻫﻲّ ﺗﻌﻨﻲ ﻟﻲ ﺁﻟﺴﻌﺂﺩة ﻭ اﻟﻨﻘﺂﺀ ﻭ ﺁﻟﻔﺮﺡ ﻭ أﺷﻴﺂﺀ ﻵ ﺁﺳﺘﻄﻴﻊ ﺁﻟﺘﻌﺒﻴﺮ عنها 😍🙈ﻫﻲّ ﺷﻲﺀ ﺁﺗﻤﻨﻰ ﺁﻥ… https://t.co/JA26Bz05l6,neutral,2,4,0,نوال الزغبي ه ا ا عنها
لكل من طبل وصفق و رقص و تحالف مع حرب فجر #ليبيا في غرب ليبيا من مدن و قبائل ممكن يسمعولنا صوتهم اليوم في اﻻضاع التى وصلنا اليها.#إفرازات,positive,0,4,1,لكل من طبل وصفق و رقص و تحالف مع حرب فجر ليبيا في غرب ليبيا من مدن و قبائل ممكن يسمعولنا صوتهم اليوم في ا ضاع التا وصلنا اليها افرازات
RT @muhammed855341: @abusajida1055 @saed_alhamad امكم النجسه ايران هي ام الارهاب تتبنى الانجاس الدواعش والقاعده والحشد القذر والمليشيات ال…,positive,0,4,1,امكم النجسه ايران هي ام الارهاب تتبنا الانجاس الدواعش والقاعده والحشد القذر والمليشيات ال
#لافروف: نسعى لاتفاق مع #واشنطن لإخراج #مسلحي_المعارضة من #حلب https://t.co/jVQtmGwb3N,negative,1,4,0,لافروف نسعا لاتفاق مع واشنطن لاخراج مسلحي المعارضه من حلب
#عادل_امام احنا فقدنا فنان كبير#محمود_عبدالعزيز #adel_emam #fans_adel_emam #قروب_محبي_الزعيم_عادل_امام #et_بالعربي  https://t.co/R3NO5BEwG8,negative,1,0,0,عادل امام احنا فقدنا فنان كبيرمحمود عبدالعزيز قروب محبي الزعيم عادل امام بالعربي
قرار رئيس الجمهورية بعودة البرلمان للانعقاد صحيح و التنفيذ الصحيح لحكم المحكمة الدستورية يكون في الإنتخابات القادمة,neutral,2,4,0,قرار رئيس الجمهوريه بعوده البرلمان للانعقاد صحيح و التنفيذ الصحيح لحكم المحكمه الدستوريه يكون في الانتخابات القادمه
@STC_KSA @ghamdisu بوكيمون اجل 😂😂😂😂😂😂😂😂😂 كم انتم مصخره,negative,1,4,1,بوكيمون اجل كم انتم مصخره
كن شريفاً امينا ً لا لأن الناس يستحقون الشرف والأمانة بل لأنك انت لا تستحق الضعة والخيانة #عباس العقاد,neutral,2,4,0,كن شريفا امينا لا لان الناس يستحقون الشرف والامانه بل لانك انت لا تستحق الضعه والخيانه عباس العقاد
__ 1 _ يعني انت مش متابع بس بتشتمني احتياطي؟,positive,0,0,0,يعني انت مش متابع بس بتشتمني احتياطي؟
فريق الوعد #إنصاف_الإخوان,negative,1,4,0,فريق الوعد انصاف الاخوان
تؤكد لي الردود ان بعض الأخوة يعتقدون فعلا انهم الاسلام وانك اذا لم توافقهم فانت عدو للإسلام لا مساحة لديهم في ان تحب الاسلام وتختلف معهم,negative,1,4,0,تؤكد لي الردود ان بعض الاخوه يعتقدون فعلا انهم الاسلام وانك اذا لم توافقهم فانت عدو للاسلام لا مساحه لديهم في ان تحب الاسلام وتختلف معهم
وكالة الأناضول للأنباء/ #الناتو: ندعم حق #تركيا في امتلاك منظومة دفاع جوي بعيدة المدى  - عبر نبض @NabdApp https://t.co/U9BllTgMQ5,negative,1,4,0,وكاله الاناضول للانباء الناتو ندعم حق تركيا في امتلاك منظومه دفاع جوي بعيده المدا عبر نبض
مثلهم مثل أنصار مبارك وأنصار كل مستبد يتصورون مشكلتهم مع الكتاب والإعلاميين ثم يفاجأون أن مشكلتهم مع الواقع الذي امتلأ بالمظلومين والمحبطين,positive,0,4,1,مثلهم مثل انصار مبارك وانصار كل مستبد يتصورون مشكلتهم مع الكتاب والاعلاميين ثم يفاجاون ان مشكلتهم مع الواقع الذي امتلا بالمظلومين والمحبطين
من لا يعرف أمه إلا يوما في السنة فهو عاق لها، ومن يصلها ويهديها ويبرها كل يوم فلا معنى لـ #عيد_الأم عنده، فعيد الأم من…,neutral,2,4,0,من لا يعرف امه الا يوما في السنه فهو عاق لها، ومن يصلها ويهديها ويبرها كل يوم فلا معنا لـ عيد الام عنده، فعيد الام من
مايكروسوفت😡 نزلت تحديث من ضمن التحديثات الاختيارية 😕يلغي اعلان ويندوز 10 وكل ملحقاتهحمل التحديث من هون خيو👇وريتويتhttps://t.co/X4yGqMVkYV,negative,1,2,0,مايكروسوفت نزلت تحديث من ضمن التحديثات الاختياريه يلغي اعلان ويندوز وكل ملحقاتهحمل التحديث من هون خيو وريتويت
@saz1931 @UAE_Karak لو تحطون غوغل ماب له يمكن امر اجربه دام ٢٤ ساعة انا مااشتهي جباتي الا انصاص الليالي,negative,1,1,0,لو تحطون غوغل ماب له يمكن امر اجربه دام ٢٤ ساعه انا مااشتهي جباتي الا انصاص الليالي
بالفيديو- ماذا فعلت #لميس_الحديدي بعد ان تم تقلديها هي وزوجها #عمرو_أديب؟https://t.co/Fdzv8qWNwZ https://t.co/GL0xZBLMzo,negative,1,4,0,بالفيديو ماذا فعلت لميس الحديدي بعد ان تم تقلديها هي وزوجها عمرو اديب؟
