dialect,sarcasm,sentiment,original_sentiment,tweet,source
4,0,1,2,كما تهمنا #مصر تعنينا #دمشق وكما تُشقينا #غزة تقتلنا #بغداد وكما نحب #اليمن نخشى على #ليبيا أما #قطر فهي سيدة النهوض و…,astd
0,0,2,2,ربنا يديك الصحه يااسطوره #عادل_امام,semeval
2,0,0,0,معارض إيراني لراديو الكل: الحرس الثوري  كان يريد إبادة #حلب الشرقية لتكون درساً للثورة السورية https://t.co/k0pC3Upsgp,semeval
4,0,1,1,رمز_ترويجي  #اوبر  ١٠٠ريال   51wjar2gue,semeval
4,0,0,0,RT @saadhariri: ٦- أين دموعهم من الجرائم التي يرتكبونها في سوريا والعراق واليمن وغيرها؟ أين دموعهم من أيديهم الملطخة بالدماء في حلب وكل أنح…,semeval
4,0,1,0,"RT @AhramArabi: https://t.co/5ealM5zo79  فتح الله جولن لـ""الأهرام العربي"" (1): محاولة الانقلاب بتركيا مسرحية.. وفضائح الفساد سبب انقلاب أر…",semeval
4,0,2,2,الرضا بماا كتبه الله لك~ يجعل لك الحياة كما تريد♡,astd
4,0,1,1,"https://t.co/U8RzwG8z4t عرض يحاكي ""معركة موسكو"" عام 1941",semeval
4,0,0,0,RT @muslim2day: قيس الخزعلي أمين عام مليشيا العصائب الشيعية التكفيرية:معركة استعادة #الموصل⁩ هي معركة الانتقام والثأر من قتلة الحسين وأحفاد…,semeval
4,0,2,1,تتعانق الاخوات#حلب#بورما#غروزني#سربرنيتشا#غزةمع اختهم الكبرى #القدس في خدمة المصالح العليا للامة العربية والاسلامية,semeval
4,0,1,2,"تحليل المباراة بقلمي :DFilGoal | كيف نجح الفراعنة في الفوز على الكونجو بـ""اقتباس من برشلونة"" https://t.co/6VLsOFFUgq via @FilGoal",semeval
4,0,2,2,#ستبقى_حلب دولة الباطل ساعه ودولة الحق الاقيام الساعه,semeval
4,0,0,0,123 هنا خطأ مننا نحن الأحزاب المدنية فلقد وافقنا على هذا لعدم خبرتنا,astd
4,0,1,0,الكشف عن شبكة برمجية خبيثة تتلقى الأوامرعبر #تويتر التفاصيل مع #نايلةالصليبي https://t.co/lngKUQM5Vu via @MC_Doualiya #TWITOOR #ANDROID,semeval
4,0,1,1,#عدن_لنج |السلطان علي عبدالكريم في ذمة الله مات سيد الرجال .. مات اشرف الرجال#عدن #اليمنhttps://t.co/bIVGSEs5WX https://t.co/tGj4qrhFth,semeval
4,0,2,2,#بوب_ديلان يصف فوزه بـ #نوبل للآداب بأنه «مثل الوقوف على سطح القمر» https://t.co/iFJWJ1EP17,semeval
4,0,0,1,بعض الأصدقاء الذين أحترمهم رفضوا فكرتي بفظاظة لازلت مقتنعا بها مهمتنا ان نقضى على الأمية وان نقضى أيضاً على استغلالها لحساب اى فصيل,astd
4,0,1,2,شعب يودع زعيمه - تشييع القائد كاسترو !وداعا كومندانتي ✌✌✌#كاسترو#وداعا_فيدل#كومندانتي#القائد_كاسترو#كوبا https://t.co/H16JaYcpet,semeval
4,0,0,1,#ياولاه_الامر_نحتاج_الهييهيقول الله :{ والله يريد أن يتوب عليكمويريد الذين يتبعون الشهواتأن تميلوا ميلًا عظيما}.#ماذا_لو_المدارس_مختلطه,semeval
4,0,1,1,#اليمنية| أسعار الخضروات والفواكه واللحوم بـ #صنعاء اليوم الإثنينhttps://t.co/7qGcfCMx7A#التحالف_العربي_سند_اليمن#جنود_التحالف_سند_لليمن,semeval
0,0,2,2,نجمتنا الذهبية #نوال_الزغبي مع الإعلامي #زكريا_فحام صاحب موقع #خبر_عاجل 😍 https://t.co/EfBxEhcV74,semeval
4,0,2,2,#أوبر تطرح خدمة جديدة لحفلات الزفاف في #الهندhttps://t.co/81qAqaNrnF https://t.co/9FSsP82QIw,semeval
0,1,0,0,@naif2011nai @Medium #السعودية بلد عظيم به مقدسات المسلميين #قطر_بنت_الوسخة تحكمها #موزة القواد #تميم رعاة للارهابيين دمرو #سوريا و #ليبيا,semeval
4,0,0,0,يوسف الحسيني بالفيديو يفضح كذب قناة #الجزيرة ويكشف تمثيل #الاخوان دور الموتي #مصر,astd
4,0,0,0,350 طفلاً فلسطينياً يقبعون في #سجون #الاحتلال https://t.co/EQiReCwBLZ,semeval
4,0,1,1,السعودية تطرح سندات دولارية باول اقتراض لها من السوق الدولية https://t.co/EabIHbSgNx,semeval
4,0,1,0,التنظيم الدولي للإخوان تعلم على يد رامسفيلد يقوم بحربين في وفت واحد او #كلام_و_كلام #يوسف_الحسيني #…,astd
0,0,2,1,بالنسبة للناس الي بتقول انها #هتحبك_لو ضحكتها وهي بتعيط حضرتك انا مش هسيبها تعيط أصلاً,astd
0,1,0,0,لما اعرف ان #محمد_رمضان عامل مسلسل في رمضان الجاي اسمه ابن حلال أمال مين اللي يبئه ابن كلب,astd
4,0,2,2,#عيد_الأم #امي امي يا اجمل ما يبدأ بهِ يومي فَ سبحان من صنّع من دعواتكِ سعادةٌ لي لا تنتهي,astd
4,0,1,1,أوباما يلاحق محمد بن سلمان !!: https://t.co/xDtS3uKFal via @YouTube,semeval
1,0,2,2,@LOW_HR @Eyaaaad جاك أيفون ٧ هدية 📱,semeval
0,0,1,1,العربيات عامله mannequin challenge دلوقتي عند كوبري ستانلي #mannequinchallenge,semeval
4,0,2,2,#ماذا_اعطاك_الوهاب_ الحمد لله انه الوهاب و ليست الهبات في يد البشر,astd
4,0,1,2,«أبل» تنتصر على «سامسونج» وتستعيد 120 مليون دولار https://t.co/EVsbFwSQI0 https://t.co/pojXGDVHT6,semeval
4,0,1,1,نشاط #بيت_الوسط #لبنان - https://t.co/CqEG2qcmgu https://t.co/ckmIL3siHQ,semeval
4,0,1,0,#CyberAman بريطانيا: التحالف السعودي استخدم قنابلنا العنقودية في اليمن https://t.co/mQ6frTIDa7 https://t.co/tT22nCa9Wp,semeval
4,0,2,2,RT @alazzazy: #كوريا تستحق الإحترام.. #كوريا تستحق الإسلام.. فمن لها يا كرام؟! https://t.co/IrWH1xQnNC,semeval
4,0,2,2,RT @alhjryzaydz1: صديقي انت : من خلال صفحتك انت تمثل الإسلام فلا تنشر إلا ما يرضي الله، وكن مفتاحا🔓 للخير، مغلاقا🔒 للشر 🌴🌴🌴 ❤,semeval
4,0,1,1,#ماذا_لو_المدارس_مختلطه ماراح اغيب ولا يوم,semeval
4,0,2,2,🔹الثقافة القرآنية🌹🌹✨🔘 أثر الرسالة الإلهية يتحقق من خلال الارتباط بالرسول ورسالته.💚ذكرئ.المولد.النبوي.الشريف,semeval
4,0,1,2,تنمية محور قناة السويس يعد مشروعا قوميا #السادة_المحترمون,astd
4,0,0,0,"RT @Dr_Magid1987: حنان الفتلاوي تدعو اردوغان للتهيؤ لاستقبال جنوده بـ""توابيت خشبية!!الصفويين يغضون الطرف عن الوجود الايراني ويغضهم تدخل تر…",semeval
4,0,1,1,#عدن_لنج |قائد الحزام الأمني يزور السجن المركزي ويطلع على قضايا المساجين#عدن #اليمنhttps://t.co/dWGEogYJ18 https://t.co/dTtHs6wRGP,semeval
1,0,0,0,#الموظفة_السعودية لديها القدرة لإقتناء ٤ سيارات ولكن في الوقت الحالي نسبة ٣٠٪ من راتبها يذهب لـ #أوبر و #كريمما جبنا طاري #النقل_الصباحي,semeval
4,0,1,1,ادعوا الى إتفاق القوى الإسلامية والليبرالية واليسارية على تداول السلطة في إطار الالتزام بمبادئ الشريعة الإسلامية كمصدر أساسي للتشريع,astd
4,0,1,1,أعجز الخلق من عجز عن الدعاء.الدعاء سهم من سهام الليل ..لا يخطي ولكن له امد وللامد انقضاء فاكثروا من الدعاء الاخوا… https://t.co/XYaKkDkHYW,semeval
2,0,1,0,@KSA24 مالقوا غير لبنان الي فيها حزب الله,semeval
1,0,0,2,ابغا اتفرج هاري بوتر وكس ام الواجبات,semeval
4,0,1,0,استياءه من الحرية الزائدة المعطاة للوزير جبران باسيل من قبل الرئيس ميشال عون للتدخل في ملف تشكيل الحكومة,semeval
4,0,0,0,هذه الأعمال شهدت صراعًا بين #عادل_إمام و #محمود_عبدالعزيزhttps://t.co/IXgQIHOViV#جريدة_الحقيقة https://t.co/6c0TfCEdFC,semeval
2,0,2,2,بلبل حلو؛  يا ما الو ؛ صابر على جنون الرياح 😍😍😍😍 #رامي_عياش  #أمير_الليل #لبنان @RamyAyach,semeval
4,0,1,1,القدس العربي||هل سيقوم نجلا #حسني_مبارك و الفريق #أحمد_شفيق بالترشح للإنتخابات الرئاسية في 2018 ؟ ..… https://t.co/aMtCJeEVqE,semeval
4,0,1,2,"RT @WorldArt_: الفنانة ""ميريديث"" تُزين جدران بيتها بكتابة أول صفحة من رواية هاري بوتر. https://t.co/5DjzVbfdni",semeval
4,0,1,1,RT @MmaQarat: تحميل كتاب باراك أوباما احلام من ابي لكاتبه باراك أوباما ن هذا الرابطhttps://t.co/27aQEjxgks https://t.co/ATl2Xc0Ank,semeval
4,0,1,0,#رويترز||#لافروف : #الجيش_السوري نفذ الهجوم على القوات #التركية .https://t.co/D4ZIHOrgHG https://t.co/iTEAVymENF,semeval
4,1,0,0,5 سقوط الكنيسة مع البابا المتطرف تواضروس مفهوم ومرتبط بالمصلحة فى تقويض مكانة وهيبة الاسلام فى مصر واستفاد بخبث من مبدأ استعمارى (فرق تسد),astd
4,0,2,2,رجل تقتل ابنته ويسجن هو ورفاق دربه ثم يبتسم يوم القبض عليه انه الحق اصحابه دائمأ مطمئنون …,astd
4,0,1,1,#ليبيا  بركه يدعو لتشكيل قوة أمنية لوقف الاقتتال في #سبها https://t.co/uVK8k4OwYJ #اخبارليبياالان #ليبيا,semeval
4,1,0,0,@BBakr70 أين أنت من الاندماج؟ فيلق الشام ليس القاعدة فأين الوحدة؟ أين الوحدة مع جيش الحر؟ كنا نسمع جبهة النصرة هي القاعدة. ... والآن؟؟,semeval
4,0,1,0,#لافروف: المشاورات في #حلب أصبحت قصة بوليسية https://t.co/lY3qdm2l4L,semeval
4,0,0,0,RT @Ym_HA_Tu30_11: ارادوا إخفاء ارتكابهم جريمة #مجزرة_القاعة_الكبرى والله كشفه#شاهدوضع #بني_سعود و #عيال_زايدخطة تحاكي لبيان داعش https…,semeval
2,0,0,0,تعرفوا الضابط اللى قبض على #هيثم_محمدين نزله ليه وفتشه !!؟ عشان ذو لحية و شعر طوال ? و كتب كده ف المحضر و اتكسفش على دمه,astd
4,0,1,1,RT @TahrirSports: ⬇⬇نادال المركز 5فيدرر المركز 7 https://t.co/yZgVWvgOQL,semeval
0,1,0,0,لماذا ياأخي تتهمنا بإثارة الفتن عندما نطالب بتحمل مرسي المسئولية السياسية كما كنا نفعل سويا أيام مبارك؟ مش عارف بس هما قالوا لي أقول كده,astd
4,0,0,0,@om_loai1311😳😡😤😰 هؤلاء أصبح لا قيمة لهم خصوصاً الجامعة العربية والامم المتحدة بالنسبة للجامعة يجب حلها وتوفير أموال تُصرف سُدى وكذلك الامم!؟,semeval
4,1,0,0,من غير المعقول أخلاقيا ان نُخَيّر  أهل #حلب بين الموت بالهجرة والموت تحت القصف لمجرد انهم طالبوا #بالحرية ..هذا معيب بحق المجتمع الدولي,semeval
4,0,1,1,تقرير الحالة العسكرية في سوريا من 10 الى 18 / 11 / 2016 عن معهد الحرب في #واشنطن . https://t.co/Qh4pBwftZA,semeval
4,0,0,0,كل ما يفعله أبو زيد وزير الرياضة يضر الرياضة اخر شائعة عن تعيين كمال الجنزورى رئيسا للاهلى شباب ثورة 1919 سيعود ليقود الرياضة فى مصر,astd
0,1,0,0,الغريب في #يوسف_الحسيني انه بينتقد #ياسر_برهامي و هو اكبر برهامي انا شفته في حياتي #مصر,astd
4,0,1,0,RT @SaudiAndroid: مثلاً قبل سنه تقريباً يوم فازت سامسونج بحكم حظر اجهزة آبل في أمريكا بقرار من وزارة التجارة .. انتفض أوباما بسرعة لإستخدام…,semeval
4,0,1,1,@heshamserry قوقل او في قولٍ آخر غوغل,semeval
4,0,1,0,خبراء زراعيون: الشون الزراعية سبب إهدار كميات كبيرة من #القمح وسعر الاردب غير مرضي للفلاح # #مصر,astd
4,0,1,1,اللهم بارك تلك الحمم التي تنزلها بطون الطائرات الروسية والسورية على رؤوس الجماعات الإرهابية في حلب,semeval
4,0,1,2,RT @AlmosaferGuide: 3 منتزهات ترفيهية في موقع واحد قرب برشلونة 👇العاب مائية، عالم فيراري (2017) .. وملاهيhttps://t.co/aSaLNEUBGT...@t…,semeval
